,dam_code,geometry
2230,1625,POINT (133.3295372 35.30906021)
2231,1629,POINT (133.3055984300001 35.33536344)
2232,1630,POINT (133.3798040985421 35.33783433572516)
2233,1631,POINT (133.3949962111729 35.34789037640068)
2234,1616,POINT (133.7315313543835 35.44200498309774)
2235,1619,POINT (133.5290658293007 35.48192605424455)
2236,1620,POINT (133.5415696223116 35.48865152001597)
2237,1621,POINT (133.5140852963025 35.45284452326601)
2238,1613,POINT (133.7358672206452 35.37404413307453)
2239,1632,POINT (133.3393576247266 35.39133679344239)
2240,2244,POINT (130.96554956 33.88047855)
2241,2245,POINT (130.94946833 33.79577337)
2242,2246,POINT (130.9655631086547 33.77621310447099)
2243,2249,POINT (130.92194043 33.7204244)
2244,2248,POINT (130.94062242 33.76400343000002)
2245,2247,POINT (130.9448333 33.70822222000002)
2246,2253,POINT (130.8938056000001 33.55572222000001)
2247,2250,POINT (130.9415831832065 33.64098058645202)
2248,2251,POINT (130.9379486575988 33.6418256141568)
2249,2252,POINT (130.9370869548416 33.63865720944337)
2250,2255,POINT (130.94820967 33.5833106)
2251,2254,POINT (130.9639164918883 33.65269419999598)
2252,2256,POINT (131.02663318 33.61660943)
2253,2257,POINT (131.06101648 33.61025522)
2254,2258,POINT (131.13240539 33.57315762999998)
2255,2413,POINT (130.8388889 33.76222222)
2256,2412,POINT (130.8266419769786 33.7807105989835)
2257,2415,POINT (130.78237811 33.90969677)
2258,2432,POINT (130.71984083 33.73526534)
2259,2427,POINT (130.67676786 33.88890252)
2260,2431,POINT (130.60553683 33.57704763)
2261,2418,POINT (130.6780154611178 33.53870314117603)
2262,2430,POINT (130.6529794027519 33.60148214876002)
2263,2425,POINT (130.65900271 33.67721023)
2264,2426,POINT (130.68124967 33.69615823)
2265,2433,POINT (130.79391501 33.71633007)
2266,2429,POINT (130.8777070783148 33.67449727089251)
2267,2419,POINT (130.84499379 33.52739938)
2268,2423,POINT (130.77177063 33.75278799)
2269,2417,POINT (130.7833238 33.75659305)
2270,2422,POINT (130.56000281 33.68769187)
2271,2428,POINT (130.61870442 33.74385681)
2272,2434,POINT (130.6269167 33.68963889)
2273,2416,POINT (130.7573075215653 33.80446269913581)
2274,2424,POINT (130.77012303 33.8119327)
2275,2421,POINT (130.731980457853 33.90309548773504)
2276,2420,POINT (130.7274256147792 33.90805513159366)
2277,2436,POINT (130.5199847648092 33.79880629832972)
2278,2438,POINT (130.52937376 33.82180972000001)
2279,2437,POINT (130.52874214 33.83787482)
2280,2439,POINT (130.52025289 33.76641348)
2281,2440,POINT (130.5057354037605 33.70429126729103)
2282,2446,POINT (130.5248443636182 33.64439403865228)
2283,2442,POINT (130.52046413 33.68340579)
2284,2445,POINT (130.5531756529921 33.62565418209503)
2285,2444,POINT (130.4759920267651 33.65462439854224)
2286,2443,POINT (130.4869659328657 33.60493936153735)
2287,2448,POINT (130.47906597 33.48646367000001)
2288,2449,POINT (130.5119977085775 33.51447874482196)
2289,2451,POINT (130.48819471 33.49031823)
2290,2450,POINT (130.5548426761227 33.54452307063551)
2291,2457,POINT (130.3962098159316 33.43513545962138)
2292,2453,POINT (130.42486422 33.43450856)
2293,2454,POINT (130.42486422 33.43450856)
2294,2456,POINT (130.4186109235011 33.52076264037498)
2295,2452,POINT (130.4388336697183 33.48895660480448)
2296,2458,POINT (130.3077778 33.49777777999999)
2297,2460,POINT (130.2480842875149 33.50417317265897)
2298,2462,POINT (130.2169850602785 33.52977177290971)
2299,2461,POINT (130.2176833841803 33.49787179741715)
2300,2474,POINT (130.8029127800001 33.31578899)
2301,2480,POINT (130.72354509 33.42939894)
2302,2486,POINT (130.73391545 33.46009488000001)
2303,2472,POINT (130.7897515353548 33.31649467507773)
2304,2463,POINT (130.48610537 33.45433423)
2305,2487,POINT (130.5085190046513 33.46817875364457)
2306,2473,POINT (130.56990013 33.48463211999999)
2307,2465,POINT (130.6231944 33.48805556)
2308,2503,POINT (130.7798798100001 33.17613029999998)
2309,2504,POINT (130.76838757 33.17598382999999)
2310,2494,POINT (130.7082307270104 33.18422728189915)
2311,2495,POINT (130.7085153987549 33.17882475448381)
2312,2499,POINT (130.68336707 33.18186978)
2313,2490,POINT (130.69678296808 33.19121472377159)
2314,2492,POINT (130.6764038756535 33.18124551297094)
2315,2497,POINT (130.67719544 33.18641565)
2316,2489,POINT (130.6606085792012 33.22496431595033)
2317,2496,POINT (130.62736905 33.21732388)
2318,2491,POINT (130.52560537 33.12827466)
2319,2488,POINT (130.53407241 33.12122296)
2320,2493,POINT (130.5308113892632 33.13914090865677)
2321,2500,POINT (130.51363546 33.14169091)
2322,2455,POINT (130.418794635405 33.41407556399103)
2323,2502,POINT (130.6651108813161 33.22027805417385)
2324,2498,POINT (130.5283057420622 33.14303703455136)
2325,2484,POINT (130.7704226941955 33.46755067518122)
2326,2470,POINT (130.8452673283849 33.3385141188878)
2327,2475,POINT (130.4776998909653 33.30420361393239)
2328,2441,POINT (130.5510399118247 33.58859557039659)
2329,2435,POINT (130.5199841436374 33.79880172593987)
2330,2447,POINT (130.5250490761902 33.64151474637657)
2331,2260,POINT (131.1723799467765 33.58363814347103)
2332,2485,POINT (130.6167405422131 33.24201107775826)
2333,2459,POINT (130.3077677271353 33.49777643553049)
2334,2414,POINT (130.810473239041 33.83813226492094)
2335,2501,POINT (130.7723549012627 33.18951544111557)
2336,2483,POINT (130.4892529069913 33.40662579448414)
2337,2478,POINT (130.32168637 33.38062671)
2338,2466,POINT (130.3309186386583 33.3323822328037)
2339,2506,POINT (130.10483488 33.44416641)
2340,2505,POINT (130.05415735 33.41680773)
2341,2515,POINT (129.9294484554157 33.18184991004711)
2342,2510,POINT (129.9273031973628 33.18306867688213)
2343,2516,POINT (130.0094871 33.26672051)
2344,2511,POINT (129.9326056057265 33.21108076564263)
2345,2512,POINT (129.986 33.28777778)
2346,2513,POINT (129.9871100500001 33.34915953999999)
2347,2521,POINT (130.1018903755344 33.32772265226193)
2348,2507,POINT (130.1144716643228 33.34894730085937)
2349,2519,POINT (130.0219295250379 33.33439626463064)
2350,2520,POINT (130.042664229225 33.36755670678323)
2351,2509,POINT (129.9726684579923 33.43227347842378)
2352,2508,POINT (130.01860323 33.40715986)
2353,2517,POINT (129.94549614 33.43200911)
2354,2522,POINT (129.9462629183399 33.51554226335187)
2355,2523,POINT (129.90221947 33.50730746)
2356,2524,POINT (129.9219217359342 33.44603474728674)
2357,2525,POINT (129.8853727155914 33.46453645620493)
2358,2526,POINT (129.8965167873215 33.41344504840628)
2359,2527,POINT (129.85246585 33.42301334000001)
2360,2528,POINT (129.9057296186942 33.26045632428451)
2361,2530,POINT (129.9112722211615 33.16738856321221)
2362,2531,POINT (129.89519698 33.19833322)
2363,2529,POINT (129.87797902 33.21201904999999)
2364,2532,POINT (130.16837537 32.96726254)
2365,2533,POINT (130.1332092428876 33.02643845744681)
2366,2534,POINT (130.121540835716 33.04282199478043)
2367,2535,POINT (130.1190231463528 33.05924630317536)
2368,2536,POINT (130.12187783 33.03080808)
2369,2537,POINT (130.0796925250745 33.03194612693316)
2370,2538,POINT (130.0701923159302 33.04169681284977)
2371,2539,POINT (130.03808667 33.05958203000002)
2372,2541,POINT (130.10341934 33.13814837999998)
2373,2540,POINT (129.9830534198995 33.06809984075591)
2374,2549,POINT (130.18995355 33.20372614)
2375,2548,POINT (129.9497884854419 33.14260558908335)
2376,2547,POINT (129.9598486910687 33.12608706665445)
2377,2543,POINT (130.03859496 33.16851969000001)
2378,2546,POINT (129.9971880995766 33.18170417901209)
2379,2552,POINT (130.0128195007847 33.2264523955059)
2380,2551,POINT (130.0811625846459 33.1865475770283)
2381,2553,POINT (130.0812198988017 33.18661342133555)
2382,2545,POINT (130.13128703 33.21863357000002)
2383,2544,POINT (130.10726114 33.24986672)
2384,2554,POINT (130.1252125 33.31684047999999)
2385,2555,POINT (130.13233719 33.34250371000002)
2386,2550,POINT (130.1489156 33.31342323)
2387,2556,POINT (130.2168260272021 33.38885145919622)
2388,2557,POINT (130.23710392 33.43371055)
2389,2558,POINT (130.2091059491346 33.30800435429777)
2390,2514,POINT (129.9900025266657 33.28941077919941)
2391,2542,POINT (130.0936383590564 33.15743430522527)
2392,2518,POINT (129.9416900433771 33.4323259845298)
2393,2559,POINT (129.74617664 33.32572036)
2394,2561,POINT (129.68365275 33.32219235999999)
2395,2562,POINT (129.60807172 33.36554328)
2396,2563,POINT (129.58918234 33.26704074)
2397,2564,POINT (129.81021783 33.19412793)
2398,2566,POINT (129.78396092 33.18967449)
2399,2565,POINT (129.7803056 33.21888889)
2400,2567,POINT (129.76404695 33.20233872)
2401,2568,POINT (129.71143764 33.23723764)
2402,2569,POINT (129.6234653391427 33.22850038038947)
2403,2570,POINT (129.7317455614362 33.19761113578591)
2404,2571,POINT (129.7820136812555 33.16914723185138)
2405,2572,POINT (129.84633018 33.15968215)
2406,2573,POINT (129.8167700165078 33.13279303905428)
2407,2576,POINT (129.91750325 33.14735135)
2408,2575,POINT (129.8863778824286 33.08532523286911)
2409,2578,POINT (130.0205556 32.97833332999998)
2410,2579,POINT (130.0205556 32.97833332999998)
2411,2581,POINT (129.97571261 32.96684306000002)
2412,2580,POINT (129.9814404 32.97541564000002)
2413,2582,POINT (129.9762957938218 32.93443854802156)
2414,2583,POINT (129.9762143102687 32.93414789601782)
2415,2584,POINT (130.0107222 32.93105556)
2416,2585,POINT (130.02319178 32.81666136000001)
2417,2586,POINT (129.9267539508066 32.83935811003915)
2418,2587,POINT (129.89988558 32.83805776)
2419,2588,POINT (129.8351854762666 32.83641401144497)
2420,2589,POINT (129.8107971381105 32.85277791162138)
2421,2590,POINT (129.68576449 33.01382732000001)
2422,2591,POINT (130.02388619 32.89012845)
2423,2592,POINT (130.052741008897 32.82126663418679)
2424,2593,POINT (129.69726921 32.95473913)
2425,2594,POINT (129.71275414 32.88493296)
2426,2595,POINT (130.11398889 32.90556603)
2427,2596,POINT (130.12698344 32.93284197)
2428,2597,POINT (130.1202108 32.91115703)
2429,2598,POINT (130.11137915 32.92959037)
2430,2599,POINT (129.8036911681533 32.82606089684521)
2431,2600,POINT (129.8025278 32.79122222)
2432,2601,POINT (129.8714722 32.79447222)
2433,2608,POINT (129.8920085667831 32.7696750004887)
2434,2604,POINT (129.89900985 32.75253161999998)
2435,2606,POINT (129.90898771 32.7541035)
2436,2603,POINT (129.8990358 32.7524985)
2437,2609,POINT (129.8763056000001 32.71597221999998)
2438,2610,POINT (129.86322833 32.69745755000001)
2439,2611,POINT (129.84386364 32.68188674)
2440,2612,POINT (129.79990039 32.63233919)
2441,2614,POINT (129.81914515 32.62745075)
2442,2615,POINT (130.2512054512599 32.7452243624268)
2443,2616,POINT (129.93750987 32.77446657)
2444,2617,POINT (130.30043354 32.71111528)
2445,2621,POINT (130.2289444 32.83302778)
2446,2620,POINT (130.1681308671494 32.93857068767517)
2447,2622,POINT (130.231693091839 32.83683795983924)
2448,2623,POINT (130.18333271 32.80527757)
2449,2624,POINT (129.3726963 34.54610092)
2450,2625,POINT (129.3953878156773 34.52864236325055)
2451,2626,POINT (129.29239019 34.25729638)
2452,2627,POINT (129.2997013798762 34.23121416308253)
2453,2628,POINT (129.74921446 33.83522089)
2454,2629,POINT (129.7074491 33.82628112)
2455,2630,POINT (129.73142543 33.80058939)
2456,2631,POINT (129.72514404 33.72535256)
2457,2632,POINT (129.7042287520818 33.75111995235833)
2458,2633,POINT (129.54742041 33.50245496)
2459,2634,POINT (129.76922101 33.44308217)
2460,2636,POINT (129.44812096 33.27835123)
2461,2637,POINT (129.48897029 33.35151817)
2462,2643,POINT (129.41628831 33.37293028)
2463,2642,POINT (129.4174153129929 33.36835816321165)
2464,2640,POINT (129.4200833 33.39525)
2465,2644,POINT (129.0968044766539 33.2630665221068)
2466,2646,POINT (129.07194601 32.99000626)
2467,2648,POINT (128.81830609 32.68186268)
2468,2647,POINT (128.809 32.70925)
2469,2649,POINT (129.08143724 32.99882764999999)
2470,2652,POINT (128.68052705 32.7172888)
2471,2653,POINT (128.75532636 32.71657886)
2472,2654,POINT (128.74984192 32.66091137)
2473,2655,POINT (130.09317467 32.90577044)
2474,2657,POINT (130.1487778 32.96352778)
2475,2656,POINT (130.1441715 32.95743286000001)
2476,2638,POINT (129.40928023 33.35667613)
2477,2577,POINT (129.8520252280642 33.0922671682354)
2478,2613,POINT (129.786781814598 32.59917481757194)
2479,2645,POINT (129.12594194 33.1875928)
2480,2560,POINT (129.7347730904951 33.3055650311209)
2481,2619,POINT (130.2637861276714 32.84419087583834)
2482,2574,POINT (129.8163888954042 33.13264449199893)
2483,2607,POINT (129.8925236259061 32.77017575836329)
2484,2602,POINT (129.8711901462749 32.79446027635794)
2485,2605,POINT (129.9092481656077 32.75442232786843)
2486,2618,POINT (130.3016835914125 32.83115482888169)
2487,2641,POINT (129.4193731159733 33.35768350084061)
2488,2635,POINT (129.4845149978104 33.25449020660871)
2489,2639,POINT (129.5143409617255 33.35234207244714)
2490,2307,POINT (131.26179079 32.85583891)
2491,2659,POINT (130.84954698 33.03633704)
2492,2658,POINT (130.88088744 32.93325801000002)
2493,2661,POINT (130.97367431 32.87491799)
2494,2660,POINT (130.93106117 32.84137902)
2495,2662,POINT (130.84362707 32.82820213000002)
2496,2663,POINT (130.90884074 32.62707787)
2497,2665,POINT (130.89294041 32.63121023000001)
2498,2664,POINT (130.84130926 32.7392161)
2499,2667,POINT (130.51926661 32.64383692)
2500,2669,POINT (130.78662733 32.57129308)
2501,2668,POINT (130.7865550335316 32.57122174813081)
2502,2672,POINT (130.6406057628978 32.35854773395948)
2503,2671,POINT (131.01236364 32.32005646)
2504,2673,POINT (131.00278082 32.30655116)
2505,2677,POINT (130.93819642 32.19823275)
2506,2670,POINT (130.8405932775513 32.33783722319021)
2507,2674,POINT (130.731444 32.42279638)
2508,2675,POINT (130.6688720989069 32.21752984271881)
2509,2676,POINT (130.6956125985844 32.42127120288718)
2510,2678,POINT (130.37009671 32.45944815999999)
2511,2680,POINT (130.3245049321555 32.47701760399769)
2512,2681,POINT (130.13511013 32.43188952000001)
2513,2682,POINT (130.17292694 32.40346661)
2514,2683,POINT (130.0869047943967 32.28206271294407)
2515,2684,POINT (130.06138565 32.46192127)
2516,2685,POINT (130.069396833668 32.48415272853286)
2517,2687,POINT (130.1250260298931 32.48331349569946)
2518,2689,POINT (130.03330038 32.24581759999999)
2519,2688,POINT (130.0281586255111 32.2483252222326)
2520,2690,POINT (130.0287464816871 32.25428249150423)
2521,2679,POINT (130.388523587604 32.42193755002739)
2522,2686,POINT (130.145728859789 32.48274798724337)
2523,2306,POINT (131.2013447491325 32.99536192197243)
2524,2666,POINT (130.9064304501697 32.62946542379459)
2525,2335,POINT (131.2061715167869 32.73031346004687)
2526,2259,POINT (131.12415867 33.44718913)
2527,2266,POINT (131.3321086765647 33.31955950544869)
2528,2262,POINT (131.43282505 33.43711702)
2529,2263,POINT (131.24913961 33.35488960999999)
2530,2265,POINT (131.32367576 33.47385242)
2531,2267,POINT (131.43152981 33.5288014)
2532,2272,POINT (131.51945023 33.55261926999999)
2533,2274,POINT (131.56726448 33.56553956)
2534,2285,POINT (131.5177778 33.56947222)
2535,2268,POINT (131.55917567 33.59653639000001)
2536,2273,POINT (131.5146667 33.56883333)
2537,2275,POINT (131.5054688111117 33.58395689712768)
2538,2276,POINT (131.51374661 33.62228153)
2539,2277,POINT (131.56351536 33.61511826)
2540,2280,POINT (131.6013220597321 33.67449109226595)
2541,2281,POINT (131.6170976456005 33.63475385450778)
2542,2282,POINT (131.64426631 33.63981175)
2543,2283,POINT (131.61918066 33.61355335999998)
2544,2284,POINT (131.66033606 33.60058361)
2545,2286,POINT (131.64956078 33.56975371)
2546,2288,POINT (131.72029432 33.52942051)
2547,2287,POINT (131.7087476 33.53196587)
2548,2290,POINT (131.70795815 33.52841129)
2549,2289,POINT (131.68280373 33.5096685)
2550,2291,POINT (131.6091944 33.48552778)
2551,2292,POINT (131.6821276 33.49861152000001)
2552,2293,POINT (131.67174706 33.42993953)
2553,2294,POINT (131.58254639 33.44424961)
2554,2297,POINT (131.4863578003873 33.26916724001799)
2555,2296,POINT (131.4895989104976 33.26849688398887)
2556,2298,POINT (131.54667245 33.23230016999999)
2557,2300,POINT (131.4723063934897 33.19140414779165)
2558,2301,POINT (131.3475 33.28722222000001)
2559,2299,POINT (131.42987804 33.23037394)
2560,2303,POINT (131.4411111 33.13969444)
2561,2310,POINT (131.27975 32.90530556)
2562,2313,POINT (131.28939581 32.90714888)
2563,2312,POINT (131.2968503033353 32.99416137665594)
2564,2308,POINT (131.5751346682943 32.99420726946799)
2565,2314,POINT (131.65838784 32.97732854999999)
2566,2315,POINT (131.7615291839807 32.980532229022)
2567,2316,POINT (131.52582712 33.07286593)
2568,2317,POINT (131.7922504867059 33.20947978213246)
2569,2320,POINT (131.83546111 33.22184285)
2570,2321,POINT (131.85414961 33.23543718)
2571,2322,POINT (131.72466382 33.14465885)
2572,2323,POINT (131.76855075 33.16528469)
2573,2328,POINT (131.73995891 33.06528835999998)
2574,2326,POINT (131.75671739 33.1007011)
2575,2325,POINT (131.7860029 33.094791)
2576,2327,POINT (131.78604082 33.09483691999998)
2577,2329,POINT (131.8060690156656 33.07038355865429)
2578,2333,POINT (131.8612222 33.01638889)
2579,2334,POINT (131.8386667 32.85083333)
2580,2331,POINT (131.9394238 32.89265702)
2581,2330,POINT (131.94782284 32.90212673)
2582,2337,POINT (131.6078055137182 32.79068442152327)
2583,2467,POINT (130.99383268 33.19416667)
2584,2468,POINT (130.99383268 33.19416667)
2585,2479,POINT (130.956680651839 33.2433909539978)
2586,2471,POINT (130.97004892 33.28856863)
2587,2469,POINT (131.1988984407631 33.16017983428379)
2588,2481,POINT (131.21841625 33.28679276)
2589,2482,POINT (130.9291667 33.2725)
2590,2464,POINT (130.92919894 33.36872934)
2591,2261,POINT (131.25989401 33.44733305)
2592,2271,POINT (131.45886249 33.54965560999999)
2593,2269,POINT (131.47493195 33.52805332)
2594,2278,POINT (131.5586486 33.64943955)
2595,2279,POINT (131.56632642 33.63059830000001)
2596,2304,POINT (131.4979332044276 33.12762182221286)
2597,2305,POINT (131.6067449 33.17919339)
2598,2311,POINT (131.27350308 33.02027532000001)
2599,2319,POINT (131.83004364 33.21885114)
2600,2324,POINT (131.76311739 33.11052514999999)
2601,2295,POINT (131.4294156153492 33.37673798952166)
2602,2264,POINT (131.2821922011883 33.32411467235033)
2603,2332,POINT (131.7815992834612 32.86280225356367)
2604,2318,POINT (131.7956670580101 33.20205065737397)
2605,2302,POINT (131.3815966809058 33.07543735173515)
2606,2476,POINT (130.9839054085144 33.16025173561143)
2607,2477,POINT (130.9847928855462 33.15978486541639)
2608,2270,POINT (131.4631694940508 33.52375550086423)
2609,2309,POINT (131.3148279421249 32.96646341877594)
2610,2336,POINT (131.28511607 32.71866967)
2611,2338,POINT (131.4273550769416 32.62149404438271)
2612,2340,POINT (131.4480022 32.67280571)
2613,2341,POINT (131.62021371 32.6553177)
2614,2342,POINT (131.57478492 32.7178758)
2615,2343,POINT (131.63027655 32.75024509)
2616,2344,POINT (131.6192311867955 32.55041685432342)
2617,2345,POINT (131.64063572 32.50785680999999)
2618,2348,POINT (131.14943066 32.45995206)
2619,2349,POINT (131.21171426 32.46863006000001)
2620,2350,POINT (131.30032372 32.50513726000001)
2621,2351,POINT (131.31990122 32.56002863999998)
2622,2352,POINT (131.3677778 32.49830556000001)
2623,2353,POINT (131.4028333 32.45852778)
2624,2354,POINT (131.4815278 32.42983333)
2625,2355,POINT (131.27805854 32.56611863)
2626,2356,POINT (131.4823426 32.22361526000002)
2627,2360,POINT (131.3903572784448 32.24147444351879)
2628,2357,POINT (131.3710556 32.28413889000002)
2629,2358,POINT (131.383874453128 32.24987812149234)
2630,2359,POINT (131.417 32.21333333)
2631,2363,POINT (131.34504754 32.35536178)
2632,2365,POINT (131.4760511509945 32.12138030498168)
2633,2366,POINT (131.30184558 32.20669317)
2634,2367,POINT (131.3590556 32.16275)
2635,2368,POINT (131.2685556 32.13247222)
2636,2369,POINT (131.28571434 32.11573096)
2637,2370,POINT (131.34103057 32.1462473)
2638,2371,POINT (131.41183508 32.15358602)
2639,2372,POINT (131.13433797 31.91891667000001)
2640,2375,POINT (131.2400960480468 31.94024241485765)
2641,2376,POINT (131.20589627 31.93767632)
2642,2377,POINT (131.00967369 31.86921111)
2643,2379,POINT (131.14002063 31.94205293000001)
2644,2380,POINT (131.2300710210647 31.81900087077643)
2645,2381,POINT (131.18670093 32.00665966)
2646,2382,POINT (131.30748793 31.92646012)
2647,2383,POINT (131.12067653 32.05789992)
2648,2384,POINT (131.12264811 32.13572777000001)
2649,2385,POINT (131.14273845 32.09842148)
2650,2386,POINT (131.17733391 32.07646017)
2651,2388,POINT (131.26773012 31.71571131000001)
2652,2389,POINT (131.27370079 31.64069032)
2653,2361,POINT (131.3622746050162 32.24658879963956)
2654,2362,POINT (131.3577510907445 32.24833633123392)
2655,2364,POINT (131.4670461263502 32.21818012227384)
2656,2378,POINT (131.0118585994668 32.09469246042175)
2657,2346,POINT (131.3675632262596 32.49817335934853)
2658,2347,POINT (131.4027386739856 32.45822829614583)
2659,2387,POINT (131.2920420148316 32.06534746787528)
2660,2339,POINT (131.4479966216595 32.67279977132904)
2661,2373,POINT (130.939942463708 31.73427675239193)
2662,2374,POINT (131.09060114 31.64161845)
2663,2391,POINT (129.4836111 28.34138889)
2664,2393,POINT (130.85935264 31.50827671)
2665,2394,POINT (130.97114297 31.33747409)
2666,2395,POINT (131.0111895546332 31.33828957191916)
2667,2396,POINT (130.66535985 31.81303159)
2668,2397,POINT (130.58918887 31.77022625)
2669,2399,POINT (131.0318963729815 30.76438492249225)
2670,2400,POINT (130.59169676 30.33729609)
2671,2401,POINT (129.38620523 28.28890165000001)
2672,2403,POINT (129.3874875068003 28.34336673571036)
2673,2404,POINT (129.69853814 28.47294892)
2674,2405,POINT (128.96900171 27.79853887)
2675,2406,POINT (128.99748596 27.75215121)
2676,2408,POINT (128.94484679 27.70682422)
2677,2410,POINT (128.9274327926731 27.77497408779827)
2678,2411,POINT (128.94754898 27.78951404)
2679,2691,POINT (130.41273772 32.06491723)
2680,2692,POINT (130.31022236 32.02802656)
2681,2693,POINT (130.28910911 32.02189405)
2682,2694,POINT (130.2890278 32.02180556)
2683,2695,POINT (130.30366449 32.02513669000001)
2684,2696,POINT (130.2478377140523 32.0239214787961)
2685,2698,POINT (130.49370446 31.98835435)
2686,2699,POINT (130.49930063 31.95896275)
2687,2700,POINT (130.6016547976692 32.10968420345854)
2688,2701,POINT (130.46905791 31.75624799000001)
2689,2702,POINT (130.3260826 31.73483333000001)
2690,2703,POINT (130.3667514 31.71734393)
2691,2704,POINT (130.4175167870563 31.56527184370765)
2692,2705,POINT (130.4150510323839 31.54941300240012)
2693,2706,POINT (130.44560058 31.44486506)
2694,2707,POINT (130.39837504 31.45364899)
2695,2708,POINT (130.18310376 32.20299075)
2696,2392,POINT (130.90079809 31.54833333)
2697,2409,POINT (128.93227451 27.82172805000001)
2698,2402,POINT (129.9380556 28.31083333)
2699,2390,POINT (129.4836910835941 28.34174016224526)
2700,2697,POINT (130.4931490446621 31.98879953807902)
2701,2398,POINT (130.5022629865402 31.60079132041454)
2702,2407,POINT (128.9584303017094 27.69859259532764)
2703,2709,POINT (127.91145706 26.63167308)
2704,2710,POINT (128.26966343 26.71048078)
2705,2712,POINT (128.27976996 26.74141961000001)
2706,2713,POINT (128.24535013 26.68036749)
2707,2714,POINT (128.17406465 26.64694827)
2708,2715,POINT (124.26544877 24.49761455)
2709,2717,POINT (128.0152981375982 26.53268044005558)
2710,2718,POINT (128.2588408526109 26.83003287641004)
2711,2719,POINT (128.2567778 26.78613889)
2712,2720,POINT (128.1465640313739 26.65232171718988)
2713,2721,POINT (128.1490153283571 26.64775069343968)
2714,2723,POINT (128.0365648171429 26.6227802699739)
2715,2724,POINT (127.85836842 26.48879895)
2716,2727,POINT (127.8823425212639 26.49714644797043)
2717,2728,POINT (127.86478645 26.49195872000001)
2718,2729,POINT (127.9854722 26.51357776)
2719,2730,POINT (127.9692404000635 26.50825683760931)
2720,2731,POINT (127.9801807 26.5065512)
2721,2732,POINT (127.94960085 26.48226824)
2722,2734,POINT (127.9318941732586 26.46492758249164)
2723,2735,POINT (127.84431337 26.45367672)
2724,2736,POINT (127.8124801605002 26.409664248931)
2725,2737,POINT (127.7463585 26.41576544)
2726,2739,POINT (127.8053254284088 26.38868047525531)
2727,2741,POINT (127.79704707 26.28630412)
2728,2742,POINT (127.7177230925803 26.2123307251752)
2729,2743,POINT (127.3041187 26.23236115)
2730,2745,POINT (127.9604753917201 27.02632307896975)
2731,2744,POINT (127.95571511 27.03445717)
2732,2746,POINT (126.7741389 26.36280556)
2733,2747,POINT (126.77103037 26.36360184000002)
2734,2749,POINT (126.78466865 26.34524602000001)
2735,2751,POINT (124.17841826 24.37964267)
2736,2752,POINT (124.22206976 24.42209209)
2737,2753,POINT (124.20534381 24.41678518)
2738,2754,POINT (124.1750227 24.40890049)
2739,2716,POINT (127.9897288856496 26.52349631580975)
2740,2722,POINT (128.0445578268432 26.62606391606649)
2741,2725,POINT (128.02224202 26.60727364999999)
2742,2750,POINT (125.39124134 24.770854)
2743,2738,POINT (127.88234494 26.33252053)
2744,2748,POINT (126.7358530911367 26.36092575481818)
2745,2740,POINT (127.8071881776808 26.39166465872702)
2746,2733,POINT (127.9524314143662 26.4848722077773)
2747,2711,POINT (128.2679929756847 26.70918555106217)
2748,2726,POINT (127.8859801713092 26.48738510597325)
